Subject,Predicate,Object
https://w3id.org/traits.build/method_context_property,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/contexts$category,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/context property category>
https://w3id.org/traits.build/contexts$category,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2004/02/skos/core#scopeNote>
https://w3id.org/traits.build/contexts$category,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contexts>
https://w3id.org/traits.build/contexts$category,<http://semanticscience.org/resource/SIO_000254>,<https://w3id.org/traits.build/contexts$context_property>
https://w3id.org/traits.build/contexts$category,<http://purl.org/dc/terms/description>,"The category of context property, with options being `plot`, `treatment`, `individual_context`, `temporal` and `method`."
https://w3id.org/traits.build/contexts$category,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/contexts$value,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/context property value>
https://w3id.org/traits.build/contexts$value,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredValue>
https://w3id.org/traits.build/contexts$value,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://rs.tdwg.org/dwc/terms/measurementValue>
https://w3id.org/traits.build/contexts$value,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contexts>
https://w3id.org/traits.build/contexts$value,<http://purl.org/dc/terms/description>,The measured value of a context property.
https://w3id.org/traits.build/contexts$value,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/contexts$description,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/context property value description>
https://w3id.org/traits.build/contexts$description,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://purl.org/dc/terms/description>
https://w3id.org/traits.build/contexts$description,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contexts>
https://w3id.org/traits.build/contexts$description,<http://purl.org/dc/terms/description>,Description of a specific context property value.
https://w3id.org/traits.build/contexts$description,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/contexts$link_id,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/context propety link id>
https://w3id.org/traits.build/contexts$link_id,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/contexts$link_id,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contexts>
https://w3id.org/traits.build/contexts$link_id,<http://purl.org/dc/terms/description>,Variable indicating which identifier column in the traits table contains the specified `link_vals`.
https://w3id.org/traits.build/contexts$link_id,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#integer>
https://w3id.org/traits.build/contexts$link_vals,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/context propety link vals>
https://w3id.org/traits.build/contexts$link_vals,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/contexts$link_vals,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contexts>
https://w3id.org/traits.build/contexts$link_vals,<http://purl.org/dc/terms/description>,Unique integer identifiers that link between identifier columns in the `traits` table and the contextual properties/values in the `contexts` table.
https://w3id.org/traits.build/contexts$link_vals,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#integer>
https://w3id.org/traits.build/methods$methods,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/methods$methods,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Protocol>
https://w3id.org/traits.build/methods$methods,<http://www.w3.org/2004/02/skos/core#closeMatch>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Protocol>
https://w3id.org/traits.build/methods$methods,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/methods$methods,<http://purl.org/dc/terms/description>,"A textual description of the methods used to collect the trait data. Whenever available, methods are taken near-verbatim from the referenced source. Methods can include descriptions such as 'measured on botanical collections', 'data from the literature', or a detailed description of the field or lab methods used to collect the data."
https://w3id.org/traits.build/methods$methods,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/methods$description,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/dataset description>
https://w3id.org/traits.build/methods$description,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/datasetDescription>
https://w3id.org/traits.build/methods$description,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://purl.org/dc/terms/description>
https://w3id.org/traits.build/methods$description,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/methods$description,<http://purl.org/dc/terms/description>,A 1-2 sentence description of the purpose of the study.
https://w3id.org/traits.build/methods$description,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/sampling_strategy,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/dataset sampling strategy>
https://w3id.org/traits.build/sampling_strategy,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/samplingProtocol>
https://w3id.org/traits.build/sampling_strategy,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/sampling_strategy,<http://purl.org/dc/terms/description>,"When available, this information is lifted verbatim from a published manuscript. For preserved specimens, this field ideally indicates which records were 'sampled' to measure a specific trait."
https://w3id.org/traits.build/sampling_strategy,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/source_primary_key,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/source primary key>
https://w3id.org/traits.build/source_primary_key,<http://www.w3.org/2004/02/skos/core#exactMatch>,<https://w3id.org/traits.build/dataset_id>
https://w3id.org/traits.build/source_primary_key,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/source_primary_key,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/source_primary_key,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/source_primary_citation>
https://w3id.org/traits.build/source_primary_key,<http://purl.org/dc/terms/description>,Citation key for the primary source in `sources`. The key is typically formatted as `Surname_year`.
https://w3id.org/traits.build/source_primary_key,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/source_primary_citation,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/source primary citation>
https://w3id.org/traits.build/source_primary_citation,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://purl.org/dc/terms/bibliographicCitation>
https://w3id.org/traits.build/source_primary_citation,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/source_primary_citation,<http://vocab.fairdatacollective.org/gdmt/Cites>,<https://w3id.org/traits.build/dataset>
https://w3id.org/traits.build/source_primary_citation,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/source_primary_key>
https://w3id.org/traits.build/source_primary_citation,<http://purl.org/dc/terms/description>,Citation for the primary source. This detail is generated from the primary source in the metadata.
https://w3id.org/traits.build/source_primary_citation,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/source_secondary_key,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/source secondary key>
https://w3id.org/traits.build/source_secondary_key,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/source_secondary_key,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/source_secondary_key,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/source_secondary_citation>
https://w3id.org/traits.build/source_secondary_key,<http://purl.org/dc/terms/description>,Citation key for the secondary source in `sources`.  The key is typically formatted as `Surname_year`.
https://w3id.org/traits.build/source_secondary_key,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/source_secondary_citation,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/source secondary citation>
https://w3id.org/traits.build/source_secondary_citation,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://purl.org/dc/terms/bibliographicCitation>
https://w3id.org/traits.build/source_secondary_citation,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/source_secondary_citation,<http://vocab.fairdatacollective.org/gdmt/Cites>,<https://w3id.org/traits.build/dataset>
https://w3id.org/traits.build/source_secondary_citation,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/source_secondary_key>
https://w3id.org/traits.build/source_secondary_citation,<http://purl.org/dc/terms/description>,Citations for the secondary source. This detail is generated from the secondary source in the metadata.
https://w3id.org/traits.build/source_secondary_citation,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/source_original_dataset_key,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/source original dataset key>
https://w3id.org/traits.build/source_original_dataset_key,<http://www.w3.org/2004/02/skos/core#exactMatch>,<https://w3id.org/traits.build/source_id>
https://w3id.org/traits.build/source_original_dataset_key,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/source_original_dataset_key,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/source_original_dataset_key,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/source_original_dataset_citation>
https://w3id.org/traits.build/source_original_dataset_key,<http://purl.org/dc/terms/description>,"Citation key for the original dataset_id in sources, for compilations.  The key is typically formatted as `Surname_year`."
https://w3id.org/traits.build/source_original_dataset_key,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/source_original_dataset_citation,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/source original dataset citation>
https://w3id.org/traits.build/source_original_dataset_citation,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://purl.org/dc/terms/bibliographicCitation>
https://w3id.org/traits.build/source_original_dataset_citation,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/source_original_dataset_citation,<http://vocab.fairdatacollective.org/gdmt/Cites>,<https://w3id.org/traits.build/source>
https://w3id.org/traits.build/source_original_dataset_citation,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/source_original_dataset_key>
https://w3id.org/traits.build/source_original_dataset_citation,<http://purl.org/dc/terms/description>,"Citations for the original dataset_id in sources, for compilationse. This detail is generated from the original source in the metadata."
